,id,time,aaCurr5,aaCurr6,aaTorque5,aaTorque6,aaPower5,aaPower6,actSpeed1,actToolBasePos1,actToolBasePos2,actToolBasePos3,actToolBasePos4,actToolBasePos5,actToolBasePos6,cmdAngPos1,measPos11,measPos12,measPos13,measPos14,measPos15,measPos16,measPos21,measPos22,measPos23,actFeedRate1,actFeedRate2,actFeedRate3,actFeedRate4,actFeedRate5,actFeedRate6,aaLoad5,aaLoad6
397,side_1_nut_seitlich,2022-11-29T11:31:56Z,0.0,-12.5098,-0.008,-4.44,0,2280,12204.8664,29.4787,187.0911,355.4182,0.0,180.018,86.6959,0.0,29.4251,187.2467,355.459,-0.0002,180.0179,1935178.5793,29.4126,187.2546,355.4453,153.0275,-476.0069,0.0,0.0,0.0,4395317.4591,0.0,17.3528
398,side_1_nut_seitlich,2022-11-29T11:31:56Z,0.0,8.9941,-0.008,0.0,0,150,12212.4767,29.648,185.9678,355.4182,0.0,180.018,227.1533,0.0,29.6483,186.0113,355.4589,-0.0002,180.0179,1951293.0013,29.6359,186.0199,355.4453,0.0995,-86.3999,0.0,0.0,0.0,4393597.4121,0.0,14.8473
399,side_1_nut_seitlich,2022-11-29T11:31:56Z,0.0,-10.1733,-0.008,-5.482,0,2500,12205.2956,30.4242,183.3352,355.4182,0.0,180.018,358.51,0.0,30.3048,183.5329,355.4589,-0.0002,180.0179,1975904.3161,30.2928,183.5413,355.4453,259.0766,-427.6439,0.0,0.0,0.0,4393906.4026,0.0,16.2511
400,side_1_nut_seitlich,2022-11-29T11:31:56Z,-0.0015,4.3213,-0.008,-3.944,0,-1510,12211.5898,31.4804,182.1424,355.4182,0.0,180.018,22.1656,0.0,31.3054,182.2929,355.4587,-0.0002,180.0179,1989968.0438,31.2929,182.3013,355.4452,380.4472,-324.4379,0.0,0.0,0.0,4396172.3328,0.0,13.4251
401,side_1_nut_seitlich,2022-11-29T11:31:57Z,0.0,6.4819,-0.008,-4.043,0,-8820,12210.5026,32.6728,181.4177,355.4182,0.0,180.018,87.811,0.0,32.463,181.5138,355.4585,-0.0002,180.0179,2002273.6487,32.4506,181.5221,355.4452,455.2911,-206.6641,0.0,0.0,0.0,4395780.9448,0.0,23.5084
402,side_1_nut_seitlich,2022-11-29T11:31:57Z,-0.0015,-7.2583,-0.008,0.719,0,2800,12203.7506,34.1185,181.0391,355.4182,0.0,180.018,312.2266,0.0,33.8885,181.0691,355.459,-0.0002,180.0179,2015458.2182,33.8766,181.0776,355.4452,496.0296,-62.886,0.0,0.0,0.0,4393350.2197,0.0,7.9165
403,side_1_nut_seitlich,2022-11-29T11:31:57Z,-0.0015,-12.1143,-0.008,-7.044,0,-5130,12205.0095,34.648,181.011,356.2072,0.0,180.018,335.9592,0.0,34.6485,181.0101,356.0173,-0.0002,180.0179,2029521.7591,34.6352,181.0206,356.0041,0.0,0.0,500.0,0.0,0.0,4393803.4058,0.0,21.0578
404,side_1_nut_seitlich,2022-11-29T11:31:57Z,-0.0015,13.9453,-0.008,0.099,0,-6880,12212.7628,34.648,181.011,357.4192,0.0,180.018,317.4685,0.0,34.6478,181.011,357.4611,-0.0002,180.0179,2045343.5541,34.6345,181.0224,357.447,0.0,0.0,0.0,0.0,0.0,4396594.6198,0.0,18.3325
405,side_1_nut_seitlich,2022-11-29T11:31:57Z,0.0,10.1074,-0.008,6.324,0,7550,12210.3882,34.648,181.011,380.3626,0.0,180.018,340.9628,0.0,34.6478,181.0119,379.1393,-0.0002,180.0179,2059407.1534,34.6345,181.0222,379.1115,0.0,0.0,2177.8744,0.0,0.0,4395739.7461,0.0,20.1331
406,side_1_nut_seitlich,2022-11-29T11:31:58Z,-0.0015,-6.1816,-0.008,-8.632,0,-11450,12207.8419,34.648,181.011,380.4182,0.0,180.018,280.6478,0.0,34.6481,181.0112,380.4584,-0.0002,180.0179,2077572.4331,34.6345,181.021,380.4455,0.0,0.0,0.0,0.0,0.0,4394174.1943,0.0,53.9506
407,side_1_nut_seitlich,2022-11-29T11:31:58Z,-0.0015,-2.3071,-0.008,5.431,0,4350,12203.8364,34.648,181.011,380.4182,0.0,180.018,145.023,0.0,34.6481,181.011,380.4587,-0.0002,180.0179,2090757.2621,34.6345,181.021,380.4455,0.0,0.0,0.0,0.0,0.0,4396532.8217,0.0,19.6265
408,side_1_nut_seitlich,2022-11-29T11:31:58Z,-0.0015,1.6699,-0.008,5.53,0,5890,12208.3855,34.648,181.011,380.4182,0.0,180.018,285.556,0.0,34.6481,181.0108,380.4589,-0.0002,180.0179,2106578.6341,34.6345,181.021,380.4456,0.0,0.0,0.0,0.0,0.0,4395018.7683,0.0,15.7292
409,side_1_nut_seitlich,2022-11-29T11:31:58Z,0.0,-7.1924,-0.008,-8.185,0,-11980,12206.7261,34.648,181.011,380.4182,0.0,180.018,267.3145,0.0,34.6479,181.0112,380.4591,-0.0002,180.0179,2122693.0863,34.6345,181.021,380.4456,0.0,0.0,0.0,0.0,0.0,4394421.3867,0.0,32.4046
410,side_1_nut_seitlich,2022-11-29T11:31:58Z,-0.0015,16.4868,-0.008,2.976,0,790,12212.7628,34.648,181.011,380.4182,0.0,180.018,248.7662,0.0,34.6481,181.011,380.4585,-0.0002,180.0179,2139100.651,34.6345,181.021,380.4456,0.0,0.0,0.0,0.0,0.0,4393628.3112,0.0,13.7791
411,side_1_nut_seitlich,2022-11-29T11:31:59Z,0.0,-1.8677,-0.008,5.555,0,5010,12205.8964,34.648,181.011,380.4182,0.0,180.018,305.0388,0.0,34.6479,181.011,380.4591,-0.0002,180.0178,2158731.1938,34.6345,181.0211,380.4456,0.0,0.0,0.0,0.0,0.0,4394122.6959,0.0,23.3924
412,side_1_nut_seitlich,2022-11-29T11:31:59Z,-0.5005,-90.1978,-0.603,-31.945,-10,-37480,11156.7593,59.7376,192.0366,391.5291,0.0,180.018,135.4848,135.4848,48.7062,187.1876,386.7071,-0.0002,180.0267,2828.2757,48.7565,187.2251,386.7016,24408.0,10726.0186,10809.0364,0.0,0.0,4016433.3344,2.7253,99.9969
413,side_1_nut_seitlich,2022-11-29T11:31:59Z,-0.3311,-87.5537,-0.36,-40.551,0,-37440,8756.361,228.1597,266.0491,466.1145,0.0,180.018,107.1146,107.1146,208.3455,257.3436,457.3669,-0.0002,180.0178,16364.0231,208.3028,257.3413,457.3518,42685.6742,18758.085,18903.2697,0.0,0.0,3152289.9628,1.2116,99.9969
414,side_1_nut_seitlich,2022-11-29T11:31:59Z,-0.322,-79.6655,-0.36,-53.721,0,-37440,6577.4345,279.2462,288.4989,488.7381,0.0,180.018,283.0888,283.0888,278.4829,288.1631,488.4348,-0.0002,180.018,24300.8432,278.4367,288.1585,488.4197,1354.3042,595.1447,599.7511,0.0,0.0,2305954.7424,1.3062,99.9969
415,side_1_nut_seitlich,2022-11-29T11:32:00Z,0.0,-77.4243,-0.008,-68.578,0,-23100,3142.5762,279.499,288.61,488.85,0.0,180.018,138.0219,138.0219,279.4992,288.6104,488.8905,-0.0002,180.018,30164.0179,279.4863,288.6148,488.8754,0.0,0.0,0.0,0.0,0.0,1131327.4384,0.0,99.9969
416,side_1_nut_seitlich,2022-11-29T11:32:00Z,-0.0015,6.6211,-0.008,4.563,0,490,1000.0,279.499,288.61,488.85,0.0,180.018,343.6768,343.6768,279.499,288.6098,488.8905,-0.0002,180.018,-1214.5276,279.4861,288.6143,488.8756,0.0,0.0,0.0,0.0,0.0,360000.0,0.0,7.3122
417,side_1_nut_seitlich,2022-11-29T11:32:00Z,-0.0015,-11.7188,-0.008,-9.053,0,-690,481.8982,279.499,288.61,488.85,0.0,180.018,241.355,241.355,279.4989,288.61,488.8907,-0.0002,180.018,-199.5605,279.4861,288.6151,488.8756,0.0,0.0,0.0,0.0,0.0,173483.3571,0.0,16.7119
418,side_1_nut_seitlich,2022-11-29T11:32:00Z,0.0,3.3691,-0.008,2.951,0,0,0.0,279.499,288.61,488.85,0.0,180.018,90.0,90.0,279.4989,288.61,488.8905,-0.0002,180.018,90.0137,279.4861,288.6151,488.8757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0712
419,side_1_nut_seitlich,2022-11-29T11:32:00Z,-0.0015,0.8936,-0.008,0.173,0,0,0.0,291.019,288.61,488.85,0.0,180.018,90.0,90.0,284.7224,288.6083,488.8913,-0.0002,180.018,90.0,284.7646,288.6226,488.8739,13996.8,0.0,0.0,0.0,0.0,0.0,0.0,1.3459
420,side_1_nut_seitlich,2022-11-29T11:32:01Z,-0.0015,0.9961,-0.008,0.719,0,0,0.0,437.7449,288.61,488.85,0.0,180.018,90.0,90.0,414.8099,288.6114,488.8903,-0.0002,180.018,90.0082,414.8024,288.614,488.8759,49714.6158,0.0,0.0,0.0,0.0,0.0,0.0,1.1414
421,side_1_nut_seitlich,2022-11-29T11:32:01Z,-0.0015,1.3623,-0.008,0.669,0,0,0.0,535.8104,288.61,488.85,0.0,180.018,90.0,90.0,533.6254,288.6054,488.8914,-0.0002,180.018,90.0075,533.5652,288.6025,488.8779,4355.3877,0.0,0.0,0.0,0.0,0.0,0.0,0.8393
422,side_1_nut_seitlich,2022-11-29T11:32:01Z,-0.0015,7.7417,-0.008,4.191,0,0,0.0,536.559,288.61,488.85,0.0,180.018,90.0,90.0,536.5592,288.6093,488.8909,-0.0002,180.018,89.9993,536.5508,288.6129,488.8779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5747
423,side_1_nut_seitlich,2022-11-29T11:32:01Z,0.0,20.2734,-0.008,14.013,0,0,0.0,536.559,288.61,488.85,0.0,180.018,90.0,90.0,536.5618,288.6111,488.8914,-0.0002,180.018,90.0165,536.563,288.6143,488.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5166
424,side_1_nut_seitlich,2022-11-29T11:32:02Z,-0.0015,6.2769,-0.008,4.166,0,0,0.0,536.559,288.61,488.85,0.0,180.018,90.0,90.0,536.5624,288.6101,488.8912,-0.0002,180.018,90.1627,536.5558,288.6116,488.8748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0447
425,side_1_nut_seitlich,2022-11-29T11:32:02Z,-0.7568,-0.0073,-0.869,-0.025,-10,0,0.0,536.559,288.61,541.08,0.0,180.018,90.1408,90.1408,536.5596,288.6114,534.4933,-0.0002,180.03,90.1408,536.5475,288.6135,534.4697,0.0,0.0,17313.7455,0.0,0.0,0.0,5.2187,0.0
426,side_1_nut_seitlich,2022-11-29T11:32:02Z,-0.6882,0.0,-0.751,-0.025,-10,0,0.0,536.559,288.61,548.85,0.0,180.0776,90.1421,90.1421,536.5589,288.6098,548.8907,-0.0002,180.0185,90.1421,536.5478,288.6119,548.8759,0.0,0.0,0.0,0.0,0.0,0.0,2.7406,0.0
427,side_1_nut_seitlich,2022-11-29T11:32:02Z,12.9074,0.0073,14.178,-0.025,1270,0,0.0,536.559,288.61,548.85,0.0,193.4561,90.1421,90.1421,536.5589,288.61,548.8905,-0.0002,185.2608,90.1421,536.5485,288.6129,548.8757,0.0,0.0,0.0,0.0,4979.6465,0.0,54.7533,0.0
428,side_1_nut_seitlich,2022-11-29T11:32:03Z,-11.7264,0.0,-12.677,-0.025,-480,0,0.0,536.559,288.61,548.85,0.0,198.018,90.1421,90.1421,536.5589,288.61,548.8905,-0.0002,196.9509,90.1421,536.5484,288.6126,548.8759,0.0,0.0,0.0,0.0,0.0,0.0,34.1502,0.0
429,side_1_nut_seitlich,2022-11-29T11:32:03Z,0.5447,0.0073,0.586,-0.025,0,0,0.0,536.559,288.61,548.85,0.0,198.018,90.1421,90.1421,536.559,288.61,548.8905,-0.0002,197.9987,90.1421,536.5482,288.6124,548.8759,0.0,0.0,0.0,0.0,0.0,0.0,2.1546,0.0
430,side_1_nut_seitlich,2022-11-29T11:32:03Z,0.3281,0.0,0.359,-0.025,0,0,0.0,536.559,288.61,530.4027,0.0,198.018,90.1408,90.1408,536.5593,288.6109,541.5135,-0.0002,198.0173,90.1421,536.5479,288.6118,541.4786,0.0,0.0,-22179.6923,0.0,0.0,0.0,1.2207,0.0
431,side_1_nut_seitlich,2022-11-29T11:32:03Z,-0.5661,-0.0073,-0.587,-0.025,0,0,0.0,536.559,288.61,488.85,0.0,198.018,90.0103,90.0103,536.5568,288.61,488.9262,-0.0002,198.0245,90.0131,536.5476,288.6142,488.9134,0.0,0.0,0.0,0.0,0.0,0.0,1.7365,0.0
432,side_1_nut_seitlich,2022-11-29T11:32:03Z,-0.9628,0.0,-1.041,-0.025,0,0,0.0,536.559,288.61,488.85,0.0,198.018,90.0158,90.0158,536.5595,288.6104,488.8903,-0.0002,198.0197,90.0117,536.5527,288.6134,488.8756,0.0,0.0,0.0,0.0,0.0,0.0,3.7599,0.0
433,side_1_nut_seitlich,2022-11-29T11:32:04Z,0.3311,0.0,0.359,-0.025,-10,0,0.0,536.559,288.61,488.85,0.0,198.018,89.4596,89.4596,536.5614,288.6098,488.8904,-0.0002,198.0121,89.4562,536.5521,288.6132,488.8784,0.0,0.0,0.0,0.0,0.0,0.0,1.4039,0.0
434,side_1_nut_seitlich,2022-11-29T11:32:04Z,-0.0031,-0.5273,0.0,-1.092,0,0,0.0,475.2656,288.61,488.85,0.0,198.018,90.0,90.0,493.8535,288.6081,488.8909,-0.0002,198.0121,90.0007,493.7652,288.6005,488.8798,-40737.5182,0.0,0.0,0.0,0.0,0.0,0.0,1.2757
435,side_1_nut_seitlich,2022-11-29T11:32:04Z,0.0,-0.0073,0.0,0.049,0,0,0.0,283.4851,288.61,488.85,0.0,198.018,90.0,90.0,288.8429,288.6109,488.8901,-0.0002,198.0121,90.0,288.8942,288.6272,488.8732,-11115.7771,0.0,0.0,0.0,0.0,0.0,0.0,0.8942
436,side_1_nut_seitlich,2022-11-29T11:32:04Z,-0.0015,0.1099,0.0,-0.199,0,0,0.0,279.499,288.61,488.85,0.0,198.018,89.9993,0.0,279.498,288.6092,488.8908,-0.0002,198.0121,89.9966,279.4862,288.6138,488.8767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4578
437,side_1_stufenbohrung,2022-11-29T11:32:05Z,0.3586,0.0,0.383,-0.042,0,0,0.0,279.499,288.61,488.85,0.0,198.018,89.8956,0.0,279.4991,288.61,488.8905,-0.0002,198.014,89.8956,279.4857,288.6147,488.8767,0.0,0.0,0.0,0.0,0.0,0.0,1.8464,0.0
438,side_1_stufenbohrung,2022-11-29T11:32:05Z,0.386,0.0,0.406,-0.042,0,0,0.0,279.499,288.61,488.85,0.0,198.018,89.897,0.0,279.4991,288.61,488.8905,-0.0002,198.018,89.897,279.4855,288.6145,488.8766,0.0,0.0,0.0,0.0,0.0,0.0,1.5168,0.0
439,side_1_stufenbohrung,2022-11-29T11:32:05Z,0.383,51.4819,0.414,69.066,0,11970,1694.2978,279.499,288.61,488.85,0.0,198.018,229.2936,0.0,279.4991,288.6098,488.8905,-0.0002,198.018,409.3609,279.4855,288.6153,488.8766,0.0,0.0,0.0,0.0,0.0,688296.8903,1.5381,57.0086
440,side_1_stufenbohrung,2022-11-29T11:32:06Z,-0.5341,-0.1611,-0.587,0.624,0,400,2999.8112,279.499,288.61,488.85,0.0,189.018,175.933,0.0,279.4991,288.61,488.8905,-0.0002,189.018,15583.9286,279.4857,288.6139,488.8766,0.0,0.0,0.0,0.0,0.0,1080024.7192,2.1332,1.6297
441,side_1_stufenbohrung,2022-11-29T11:32:06Z,-0.4944,-1.0107,-0.54,-0.417,0,310,2999.8398,249.0646,278.4587,488.85,0.0,189.018,175.8973,0.0,258.0872,281.47,488.8907,-0.0002,189.0179,20983.897,258.007,281.4526,488.8798,-30132.0,-10050.4234,0.0,0.0,0.0,1080282.2113,1.9715,1.2482
442,side_1_stufenbohrung,2022-11-29T11:32:06Z,-0.0031,0.6079,-0.008,0.083,0,400,2999.9542,86.6022,224.2699,488.85,0.0,189.018,319.8649,0.0,106.8529,230.1067,488.8909,-0.0002,189.0177,24943.8812,104.1285,230.1218,488.8743,-37613.7054,-12545.9202,0.0,0.0,0.0,1079983.5205,0.0,1.0712
443,side_1_stufenbohrung,2022-11-29T11:32:07Z,-0.0015,-0.0952,-0.008,-1.249,0,-1420,2999.4106,38.7532,208.3101,488.7185,0.0,189.018,175.8485,0.0,40.9354,209.0381,488.8836,-0.0002,189.0177,28543.8586,40.9178,209.0423,488.8659,-6968.4755,-2324.3107,-574.665,0.0,0.0,1080055.6183,0.0,1.6541
444,side_1_stufenbohrung,2022-11-29T11:32:07Z,-0.0015,0.6958,-0.008,-0.458,0,-1370,2999.5251,18.5546,201.5729,468.094,0.0,189.018,247.8193,0.0,19.1145,201.7604,471.975,-0.0002,189.0177,32071.8329,19.1097,201.7692,471.9597,-1111.1682,-370.6263,-8260.2415,0.0,0.0,1079829.0253,0.0,3.6134
445,side_1_stufenbohrung,2022-11-29T11:32:07Z,-0.0015,-0.542,-0.008,-0.583,0,-1390,2999.6967,18.369,201.511,389.4396,0.0,189.018,175.7977,0.0,18.3691,201.5101,392.2109,-0.0002,189.0177,37039.7893,18.3551,201.52,392.2156,0.0,0.0,-5156.6403,0.0,0.0,1079890.8234,0.0,3.6866
446,side_1_stufenbohrung,2022-11-29T11:32:07Z,0.0,0.5347,-0.008,0.791,0,500,3000.4692,18.369,201.511,388.1044,0.0,189.018,31.7848,0.0,18.3691,201.5114,388.2829,-0.0002,189.0177,40495.7737,18.3551,201.5199,388.2698,0.0,0.0,-300.0,0.0,0.0,1080168.9148,0.0,1.4924
447,side_1_stufenbohrung,2022-11-29T11:32:07Z,-0.0031,0.271,-0.008,0.749,0,400,2999.9828,18.369,201.511,387.1444,0.0,189.018,247.7479,0.0,18.3691,201.511,387.3242,-0.0002,189.0177,43951.7601,18.3553,201.519,387.311,0.0,0.0,-300.0,0.0,0.0,1079993.8202,0.0,1.0865
448,side_1_stufenbohrung,2022-11-29T11:32:08Z,-0.0015,0.498,-0.008,0.208,0,480,2999.382,18.369,201.511,386.3644,0.0,189.018,175.7201,0.0,18.3691,201.5107,386.5035,-0.0002,189.0177,46903.7212,18.3553,201.519,386.4857,0.0,0.0,-300.0,0.0,0.0,1080271.9116,0.0,2.8809
449,side_1_stufenbohrung,2022-11-29T11:32:08Z,-0.0015,2.1021,-0.008,1.831,0,-710,3000.4978,18.369,201.511,385.4044,0.0,189.018,31.6598,0.0,18.3683,201.5111,385.5433,-0.0002,189.0177,50359.641,18.3551,201.5189,385.5215,0.0,0.0,-300.0,0.0,0.0,1080127.7161,0.0,2.6917
450,side_1_stufenbohrung,2022-11-29T11:32:08Z,0.0,2.4609,-0.008,3.205,0,1090,3000.0687,18.369,201.511,384.3844,0.0,189.018,103.6155,0.0,18.3691,201.5113,384.5638,-0.0002,189.0177,53887.6057,18.3554,201.5189,384.5394,0.0,0.0,-300.0,0.0,0.0,1080014.4196,0.0,2.8474
451,side_1_stufenbohrung,2022-11-29T11:32:08Z,-0.0015,2.2485,-0.008,2.289,0,1140,2999.6967,18.369,201.511,383.4244,0.0,189.018,319.5786,0.0,18.3691,201.5109,383.605,-0.0002,189.0177,57343.5935,18.3554,201.5186,383.5788,0.0,0.0,-300.0,0.0,0.0,1079890.8234,0.0,3.0671
452,side_1_stufenbohrung,2022-11-29T11:32:08Z,-0.0031,1.7358,-0.008,1.873,0,-640,2999.6967,18.369,201.511,382.3444,0.0,189.018,247.5563,0.0,18.3691,201.5109,382.5228,-0.0002,189.0177,61231.561,18.3555,201.5185,382.4961,0.0,0.0,-300.0,0.0,0.0,1079890.8234,0.0,1.7182
453,side_1_stufenbohrung,2022-11-29T11:32:09Z,0.0,3.0469,-0.008,2.872,0,1260,3000.1259,18.369,201.511,381.2044,0.0,189.018,31.5315,0.0,18.3694,201.5109,381.3423,-0.0002,189.0177,65479.5284,18.3555,201.5185,381.3164,0.0,0.0,-300.0,0.0,0.0,1079818.7256,0.0,4.2421
454,side_1_stufenbohrung,2022-11-29T11:32:09Z,-0.0031,2.0581,-0.008,1.665,0,1110,3000.2975,18.369,201.511,380.1844,0.0,189.018,103.5276,0.0,18.3694,201.5109,380.3238,-0.0002,189.0177,69151.517,18.3555,201.5185,380.2979,0.0,0.0,-300.0,0.0,0.0,1079921.7224,0.0,2.945
455,side_1_stufenbohrung,2022-11-29T11:32:09Z,0.0,2.7612,-0.008,3.33,0,1250,3000.412,18.369,201.511,379.1044,0.0,189.018,31.4923,0.0,18.3688,201.5112,379.2823,-0.0002,189.0177,72895.4881,18.3555,201.5188,379.2562,0.0,0.0,-300.0,0.0,0.0,1080148.3154,0.0,3.5646
456,side_1_stufenbohrung,2022-11-29T11:32:09Z,-0.0015,3.2666,-0.008,3.871,0,1270,3000.0973,18.369,201.511,378.0244,0.0,189.018,319.457,0.0,18.369,201.511,378.2026,-0.0002,189.0177,76783.474,18.3554,201.5189,378.1771,0.0,0.0,-300.0,0.0,0.0,1080035.0189,0.0,3.4852
457,side_1_stufenbohrung,2022-11-29T11:32:09Z,-0.0015,1.8604,-0.008,1.457,0,-690,2999.6967,18.369,201.511,376.9466,0.0,189.018,247.4458,0.0,18.3687,201.511,377.0843,-0.0002,189.0177,80815.4544,18.3554,201.5189,377.0582,0.0,0.0,-242.1199,0.0,0.0,1080045.3186,0.0,3.18
458,side_1_stufenbohrung,2022-11-29T11:32:10Z,-0.0015,-0.4834,-0.008,-0.542,0,-1390,2999.5251,18.369,201.511,377.7414,0.0,189.018,31.5102,0.0,18.3695,201.5111,377.876,-0.0002,189.0177,84703.5194,18.3554,201.52,377.8624,0.0,0.0,-300.0,0.0,0.0,1080004.1199,0.0,1.6694
459,side_1_stufenbohrung,2022-11-29T11:32:10Z,-0.3876,1.853,-0.431,2.997,0,1140,2999.8112,18.369,201.511,376.4214,0.0,189.018,247.3846,0.0,18.3685,201.512,376.562,-0.0002,189.02,89455.3857,18.3552,201.52,376.537,0.0,0.0,-300.0,0.0,0.0,1080076.2177,1.7609,3.3448
460,side_1_stufenbohrung,2022-11-29T11:32:10Z,-0.2472,2.3291,-0.548,3.33,-80,1200,2999.8684,18.369,201.511,375.2214,0.0,197.9772,247.3599,0.0,18.3694,201.5104,375.4008,-0.0002,193.9525,93631.3742,18.3555,201.5189,375.3749,0.0,0.0,-300.0,0.0,1005.8019,1079952.6215,3.4883,3.2716
461,side_1_stufenbohrung,2022-11-29T11:32:10Z,-0.7446,1.9482,-0.806,0.957,-10,-620,2999.9828,18.369,201.511,374.2614,0.0,198.018,103.345,0.0,18.3691,201.5113,374.4413,-0.0002,197.8635,97087.3277,18.3554,201.5189,374.4149,0.0,0.0,-300.0,0.0,0.0,1079993.8202,2.9237,1.999
462,side_1_stufenbohrung,2022-11-29T11:32:11Z,0.412,2.7393,0.437,2.539,0,-540,2999.8684,18.369,201.511,373.3014,0.0,198.018,319.3224,0.0,18.369,201.5109,373.4796,-0.0002,198.0127,100543.3271,18.3554,201.5187,373.4535,0.0,0.0,-300.0,0.0,0.0,1079952.6215,1.5503,1.9776
463,side_1_stufenbohrung,2022-11-29T11:32:11Z,0.4425,2.7979,0.469,2.248,0,-480,3000.2975,18.369,201.511,372.2814,0.0,198.018,31.2987,0.0,18.3688,201.5112,372.46,-0.0002,198.0178,104215.2828,18.3554,201.5187,372.4321,0.0,0.0,-300.0,0.0,0.0,1080107.1167,1.6358,1.5229
464,side_1_stufenbohrung,2022-11-29T11:32:11Z,0.4242,3.9478,0.461,3.955,0,1610,3000.0687,18.369,201.511,371.3814,0.0,198.018,31.2383,0.0,18.3693,201.5106,371.5615,-0.0002,198.018,107455.2422,18.3554,201.5189,371.534,0.0,0.0,-300.0,0.0,0.0,1080024.7192,1.706,4.3184
465,side_1_stufenbohrung,2022-11-29T11:32:11Z,0.4211,0.9741,0.453,1.415,0,700,3000.0973,18.369,201.511,371.1536,0.0,198.018,247.3167,0.0,18.3687,201.5108,370.9626,-0.0002,198.018,110911.3316,18.3554,201.5192,370.949,0.0,0.0,432.0,0.0,0.0,1080035.0189,1.6785,3.1526
466,side_1_stufenbohrung,2022-11-29T11:32:11Z,-0.0015,0.1758,0.0,0.291,0,430,3000.0687,18.369,201.511,388.9232,0.0,198.018,31.3351,0.0,18.369,201.5111,388.9645,-0.0002,198.018,115159.33,18.3552,201.5197,388.9507,0.0,0.0,0.0,0.0,0.0,1079942.3218,0.0,1.0865
467,side_1_stufenbohrung,2022-11-29T11:32:12Z,-0.0031,0.0586,0.0,-1.874,0,-1420,2999.6681,7.9294,191.0714,388.9232,0.0,198.018,103.3099,0.0,13.1951,196.3362,388.9636,-0.0002,198.018,118687.3029,13.1451,196.3219,388.9511,-11685.3142,-11685.3142,0.0,0.0,0.0,1079880.5237,0.0,3.8392
468,side_1_stufenbohrung,2022-11-29T11:32:12Z,0.0,0.2197,0.0,1.498,0,440,2999.9828,-19.5053,163.6367,388.9232,0.0,198.018,247.2878,0.0,-19.1288,164.0077,388.9631,-0.0002,198.018,121927.2858,-19.1272,164.0287,388.9478,-815.7473,-815.7473,0.0,0.0,0.0,1079932.0221,0.0,1.6785
469,side_1_stufenbohrung,2022-11-29T11:32:12Z,0.0015,0.1318,0.0,-0.125,0,-1360,2999.8684,-19.631,163.511,387.5964,0.0,198.018,247.2542,0.0,-19.6309,163.5107,387.7363,-0.0002,198.018,127255.2553,-19.6442,163.5223,387.7229,0.0,0.0,-300.0,0.0,0.0,1079942.3218,0.0,1.7579
470,side_1_stufenbohrung,2022-11-29T11:32:12Z,0.0,-0.0366,0.0,-0.916,0,-1430,2999.6681,-19.631,163.511,386.6964,0.0,198.018,247.2302,0.0,-19.6309,163.5111,386.8371,-0.0002,198.018,130495.2395,-19.6444,163.5228,386.822,0.0,0.0,-300.0,0.0,0.0,1080055.6183,0.0,1.9562
471,side_1_stufenbohrung,2022-11-29T11:32:12Z,0.0,1.897,0.0,2.622,0,990,3000.2403,-19.631,163.511,385.5564,0.0,198.018,31.1572,0.0,-19.6317,163.5111,385.7359,-0.0002,198.018,134455.1564,-19.6444,163.5226,385.7151,0.0,0.0,-300.0,0.0,0.0,1080086.5173,0.0,2.7314
472,side_1_stufenbohrung,2022-11-29T11:32:13Z,0.0,2.7539,0.0,3.372,0,1120,2999.8398,-19.631,163.511,384.4764,0.0,198.018,319.1082,0.0,-19.6307,163.511,384.6545,-0.0002,198.018,138343.1266,-19.6442,163.5223,384.633,0.0,0.0,-300.0,0.0,0.0,1079942.3218,0.0,3.0641
473,side_1_stufenbohrung,2022-11-29T11:32:13Z,-0.0015,1.8164,0.0,1.915,0,1050,2999.6967,-19.631,163.511,383.3964,0.0,198.018,247.0709,0.0,-19.6313,163.511,383.5371,-0.0002,198.018,142375.0733,-19.6442,163.522,383.511,0.0,0.0,-300.0,0.0,0.0,1079942.3218,0.0,1.822
474,side_1_stufenbohrung,2022-11-29T11:32:13Z,0.0015,1.9043,0.0,1.956,0,1120,2999.9256,-19.631,163.511,381.8364,0.0,198.018,103.0518,0.0,-19.6308,163.511,381.9761,-0.0002,198.018,147991.0522,-19.6442,163.5217,381.9507,0.0,0.0,-300.0,0.0,0.0,1080117.4164,0.0,3.2289
475,side_1_stufenbohrung,2022-11-29T11:32:13Z,0.0,3.1567,0.0,3.83,0,1200,3000.2689,-19.631,163.511,380.8764,0.0,198.018,319.0189,0.0,-19.631,163.5112,381.0132,-0.0002,198.018,151447.009,-19.6442,163.5217,380.9875,0.0,0.0,-300.0,0.0,0.0,1079777.5269,0.0,2.8993
476,side_1_stufenbohrung,2022-11-29T11:32:14Z,-0.0015,1.5747,0.0,0.166,0,-740,3000.0114,-19.631,163.511,380.0364,0.0,198.018,103.0195,0.0,-19.6307,163.511,380.1771,-0.0002,198.018,154471.0172,-19.6442,163.5219,380.1509,0.0,0.0,-300.0,0.0,0.0,1080076.2177,0.0,3.0641
